日期,沪深300,中证500,国债指数,30年国债,大宗商品,豆粕指数,黄金(申万)
Date,000300.SH,000905.SH,000012.SH,931080.CSI,000979.CSI,MFI.WI,850531.SI
2013/4/12,-0.6362,-0.8384,0.0175,0.0376,-0.956,1.1274,-0.2784
2013/4/15,-1.0273,-1.4042,0.0299,0.1002,-2.9026,-1.0112,-4.771
2013/4/16,0.9346,1.0825,0.0328,0.1608,0.593,-0.0438,-1.6387
2013/4/17,-0.0455,0.8671,0.0138,0.1044,-0.1687,0.7679,-0.5465
2013/4/18,0.2594,0.3105,0,-0.1381,-0.0139,0.7077,-0.3399
2013/4/19,2.7984,2.1101,0.0073,-0.4622,2.7063,-0.2872,1.7793
2013/4/22,-0.1246,0.4687,0.0066,0.2322,-0.3849,-1.283,-0.0747
2013/4/23,-3.2086,-2.7103,0.0211,0.1878,-3.2284,0.0529,-2.1753
2013/4/24,1.8824,1.9939,0.0226,0.0714,1.693,-1.9668,0.7986
2013/4/25,-1.1101,-1.5258,0.0066,0.1481,-0.7783,1.0807,0.0048
2013/4/26,-0.8335,-1.8545,0.008,0.033,-1.414,0.5099,0.4108
2013/5/2,0.0953,0.4642,0.0502,0.2146,-1.499,1.3124,-1.8466
2013/5/3,1.7665,1.9283,0.0138,-0.0071,1.4008,-0.6638,0.7905
2013/5/6,1.3266,1.9085,0.048,-0.1128,1.9444,0.5745,0.9941
2013/5/7,0.1566,0.1997,0.0233,0.3229,0.6464,-0.5108,0.0629
2013/5/8,0.5083,0.9192,0.0094,0.1685,0.0499,1.5024,-0.1975
2013/5/9,-0.5901,0.0541,0.0073,0.4063,-0.4285,-0.0654,-0.2218
2013/5/10,0.5159,0.6063,0.5138,-0.0476,0.6978,0.3137,0.0203
2013/5/13,-0.3962,0.3754,0.0188,-0.1244,-0.0465,-1.7587,-1.0513
2013/5/14,-1.479,-1.1545,-0.0586,-0.1289,-1.2232,1.1561,-0.9684
2013/5/15,0.5449,1.3468,-0.4427,-0.4297,0.39,-0.4221,-0.3883
2013/5/16,1.8263,1.0744,-0.0029,0.1439,0.7556,-0.0577,-0.0736
2013/5/17,1.5411,1.5305,0.0116,0.0745,2.2712,0.8466,0.7793
2013/5/20,0.6774,1.2556,-0.0058,0.1985,1.0468,0.4394,1.0852
2013/5/21,0.201,1.3193,-0.0029,-0.3131,0.5502,-0.1036,0.0651
2013/5/22,0.1217,-0.8235,0.0109,0.3309,-0.481,-0.0081,-0.1436
2013/5/23,-1.3439,-0.8425,0.0073,-0.0203,-1.6003,0.4097,-0.4669
2013/5/24,0.5567,1.5531,-0.1264,-0.1848,0.7874,-0.1437,0.3616
2013/5/27,0.0908,1.0142,0.0262,0.0567,0.0563,-0.1368,-0.4809
2013/5/28,1.7223,0.1925,0.0429,-0.0283,1.5312,0.3574,2.1432
2013/5/29,-0.068,0.7455,0.008,0.2604,-0.0917,1.8067,-0.4561
2013/5/30,-0.3117,0.2286,0.008,0.0247,0.0986,0.4325,0.5483
2013/5/31,-1.059,-0.6188,0.0116,-0.3816,-0.5584,0.8122,-0.7298
2013/6/3,-0.1459,-0.6953,0.0262,-0.0576,-0.405,2.4736,-0.6711
2013/6/4,-1.42,-1.9606,0.1598,-0.0781,-2.0269,-0.7849,-0.5989
2013/6/5,-0.1998,0.4124,0,-0.095,0.0303,1.2176,-0.2868
2013/6/6,-1.2768,-1.7686,0.0058,-0.0347,-1.0878,-1.2479,-0.9132
2013/6/7,-1.7282,-1.9661,0.0116,0.0089,-2.0564,-0.3662,-0.6195
2013/6/13,-3.3904,-2.7974,0.0602,0.1973,-4.3045,-0.1009,-2.556
2013/6/14,0.7014,1.9894,0.0051,-0.0586,0.773,0.1234,0.2758
2013/6/17,-0.5351,0.2341,0.0341,-0.0355,-0.1007,-1.1632,-0.7025
2013/6/18,0.6201,0.3447,0.0188,-0.111,-0.1298,0.078,-0.3769
2013/6/19,-0.7434,-0.6229,0.0014,-0.3912,-0.4447,-0.1661,-1.373
2013/6/20,-3.3031,-3.3013,-0.0072,-0.9192,-3.6994,-0.2127,-3.1005
2013/6/21,-0.1754,-0.5345,-0.0007,0.5486,-1.1443,-2.4025,0.025
2013/6/24,-6.3081,-6.1953,-0.0174,0.9774,-6.5984,-0.6731,-5.0136
2013/6/25,-0.2666,-0.4277,0.0029,-0.3691,-0.9946,1.6876,-1.9492
2013/6/26,0.1328,2.0715,0.0254,-0.2662,0.2003,-0.2941,-1.4242
2013/6/27,-0.3488,-1.6007,0.0123,0.4009,-1.366,0.5539,-0.3167
2013/6/28,1.8468,0.0852,0.0109,0.6038,0.0299,-0.8367,-0.2304
2013/7/1,0.5761,2.1203,0.029,-0.2104,0.9321,-1.0594,-2.9307
2013/7/2,0.3916,1.6481,0.0203,-0.5829,0.6698,0.3672,-2.2472
2013/7/3,-0.8171,0.1528,0.0101,-0.2165,-0.6967,0.7513,-0.5465
2013/7/4,0.8236,0.7819,-0.0232,0.5777,2.6847,-0.2337,0.4466
2013/7/5,0.2192,-0.5592,0.0138,0.0542,0.2234,0.4946,1.8488
2013/7/8,-2.8394,-3.887,0.0224,0.1579,-4.8396,-1.3061,-6.4609
2013/7/9,-0.0439,0.5997,0.0203,-0.2968,0.7268,2.5098,1.0694
2013/7/10,2.8389,3.1131,0.0065,-0.6309,3.9489,0.3904,2.0653
2013/7/11,4.6142,2.811,-0.0014,-0.0742,3.5234,0.3439,4.7511
2013/7/12,-2.2055,-0.8898,0.0072,0.0304,-2.0957,0.315,-3.2063
2013/7/15,1.403,1.9943,0.0203,-0.1771,0.9487,-0.9769,0.3749
2013/7/16,0.4573,1.2272,-0.0195,-0.0807,0.6536,1.0441,-0.4112
2013/7/17,-1.5105,-1.4489,-0.0058,-0.1821,-1.2235,0.2922,-1.0904
2013/7/18,-1.643,-0.1111,0.0188,-0.3073,-1.5672,0.6487,-3.1588
2013/7/19,-2.4429,-2.4961,0.0087,-0.0333,-2.8412,-0.968,-1.9332
2013/7/22,0.5346,1.9732,-0.026,-0.1785,1.4702,-0.6467,3.8939
2013/7/23,2.8906,2.4177,-0.0289,-0.1725,2.8386,1.9081,2.2091
2013/7/24,-0.7368,0.6013,-0.0232,-0.1249,-0.4671,-1.2201,-1.3752
2013/7/25,-0.5099,-1.9079,0.0203,0.3216,-0.8816,-1.2704,-1.4948
2013/7/26,-0.6111,-0.1167,0.0123,0.2267,-0.7286,-3.0164,-0.092
2013/7/29,-2.16,-1.9337,0.0695,-0.0712,-2.1324,0.0163,-2.2863
2013/7/30,0.6166,-0.4487,0.0043,0.0261,0.8361,0.0178,0.7449
2013/7/31,0.1659,0.5723,0.0022,0.0099,0.2652,-0.2531,0.2313
2013/8/1,2.3868,2.6353,0.0101,0.0451,2.3395,0.3569,1.3044
2013/8/2,0.0846,0.3538,0.0094,0.036,0.3594,-0.7446,-1.1736
2013/8/5,1.3824,1.6677,0.0239,0.0099,2.0468,-0.4911,1.1757
2013/8/6,0.6721,1.0741,0.0202,0.009,1.025,0.2516,0.2597
2013/8/7,-0.5676,-0.9585,0.0079,-0.2593,-0.3488,-0.8858,-0.7818
2013/8/8,-0.1684,0.265,-0.0152,-1.0381,0.2699,0.8432,0.2636
2013/8/9,0.4053,0.3576,0.0036,0.5801,2.1169,0.4424,3.8025
2013/8/12,2.9214,1.5876,0.026,-0.1759,4.2171,0.5571,3.7534
2013/8/13,0.2667,0.5265,0.0036,-0.4225,-0.2513,1.8241,-0.5178
2013/8/14,-0.4234,-0.3916,0.013,-0.479,-0.8733,-0.671,-1.6888
2013/8/15,-1.1708,-1.3518,-0.0072,-0.1109,-1.2132,1.4156,0.5409
2013/8/16,-0.7509,-2.1197,0.0108,0.2414,-1.6318,0.8895,0.4773
2013/8/19,1.1842,1.5384,0.026,-0.6858,1.6669,0.9749,0.3643
2013/8/20,-0.8134,-0.2602,0,-1.6871,-1.2752,0.3348,-2.6833
2013/8/21,-0.1676,0.7741,0.0144,1.0427,0.9295,-0.0907,0.6317
2013/8/22,-0.2017,0.2472,0.0137,0.5874,-0.863,0.8497,-1.2888
2013/8/23,-0.738,-0.2337,-0.0534,0.5563,-0.7417,-0.5401,-0.4391
2013/8/26,2.1289,2.0844,0.0339,0.2927,2.0778,3.8145,2.5815
2013/8/27,0.2254,0.7697,0.026,-0.1144,0.8723,2.9423,1.5423
2013/8/28,-0.5479,-0.755,0.0455,-0.3755,0.8186,-1.0538,9.5529
2013/8/29,-0.4186,-0.0766,0.0079,-0.342,-1.5046,-0.5962,-2.6231
2013/8/30,-0.1898,-0.998,0.0173,-0.3192,-1.6302,-1.8881,-1.771
2013/9/2,0.2781,0.7044,-0.1017,0.273,1.5682,3.0124,1.8816
2013/9/3,1.4721,1.4881,-0.0195,0.1412,1.2476,-0.21,-1.7919
2013/9/4,-0.1615,0.2769,0.0224,-0.4673,0.4598,-1.2278,0.9991
2013/9/5,-0.3813,0.1952,0.0094,0.0259,-1.1174,-0.8291,-2.3786
2013/9/6,0.6853,0.8043,0.0079,0.2185,0.3222,2.0126,0.8224
2013/9/9,3.5129,1.0308,0.0245,0.2245,1.6049,-0.5233,1.1378
2013/9/10,1.4048,1.0177,-0.0245,-0.3576,1.4845,-1.572,-0.5821
2013/9/11,0.323,-0.9472,-0.0426,-1.3985,0.9532,1.4429,-0.0974
2013/9/12,0.9894,0.2819,0.0116,0.6144,-0.6809,-0.0378,-1.5153
2013/9/13,-0.7399,0.1236,0,0.4028,-0.7069,2.6317,-1.4096
2013/9/16,-0.4224,0.114,0.0224,0.0436,-0.5954,-2.9435,0.138
2013/9/17,-2.0605,-1.7621,-0.0339,0.7945,-2.292,-0.1293,-2.3289
2013/9/18,0.2137,0.9463,0.0043,0.1648,0.3906,-0.0803,0.3855
2013/9/23,1.6353,2.0277,0.0469,0.3089,1.2493,-1.4035,1.1686
2013/9/24,-1.1489,0.0998,0.0238,-0.0907,-1.0388,0.9916,-1.9754
2013/9/25,-0.6078,-0.3663,0.0188,-0.3651,-0.2212,0.1914,0.6524
2013/9/26,-1.8356,-2.0828,0.013,0.2707,-1.5247,-0.0596,-1.3918
2013/9/27,0.4415,0.3819,-0.005,-0.1331,0.3675,0.8004,-0.4576
2013/9/30,0.5873,1.3115,0.0238,0.0662,0.9702,0.4425,1.1098
2013/10/8,1.3605,1.6829,0.0728,0.1185,1.2049,1.3506,0.3604
2013/10/9,0.4821,1.0917,0.0115,-0.6663,0.3718,-0.4407,-0.3004
2013/10/10,-0.989,-0.5382,-0.0252,0.4758,-0.2529,-1.444,-1.4121
2013/10/11,1.6133,1.6993,0.0108,0.1784,1.2618,-1.3387,0.5148
2013/10/14,0.1634,1.0282,0.0296,-0.3148,0.8619,-0.4611,-0.5939
2013/10/15,-0.2032,0.1417,0.005,-1.104,0.1095,-0.4325,0.571
2013/10/16,-1.8701,-2.7214,0.0562,0.351,-2.7454,-0.3917,2.259
2013/10/17,-0.3321,-0.1576,-0.0065,0.0603,0.2412,-0.7791,-2.5489
2013/10/18,0.5272,0.3456,0.0115,-0.0909,-0.4894,0.7492,1.0334
2013/10/21,1.8659,2.478,0.0274,0.3072,1.6144,0.057,0.4506
2013/10/22,-1.029,-1.0449,0.013,-0.4848,0.2023,-0.6907,-0.8393
2013/10/23,-1.1202,-2.5406,0.0058,-0.1051,-1.7827,0.4658,0.0967
2013/10/24,-0.7434,-0.6642,0.0086,-1.156,-1.5806,0.523,-1.069
2013/10/25,-1.331,-1.9593,0.0101,0.3682,-1.9806,-0.9711,-1.6221
2013/10/28,-0.11,-0.3421,-0.0367,-0.0732,-0.2677,-0.8586,-0.6033
2013/10/29,0.2578,-2.7527,-0.023,1.1398,-1.4071,-0.3146,-1.3794
2013/10/30,1.4931,1.6359,-0.0173,-0.1467,1.3707,-0.5232,0.4069
2013/10/31,-1.402,-1.3448,0.0058,0.277,-1.2731,-0.1994,-1.0405
2013/11/1,0.4736,-0.3065,0.0065,0.1493,0.2485,-0.3546,-0.1701
2013/11/4,-0.1889,0.6953,0.0259,-0.0629,0.325,-0.2661,-0.0801
2013/11/5,0.1393,1.3201,0.0094,-0.2529,0.9048,-0.0769,0.1091
2013/11/6,-1.2669,-1.0668,0.0302,-0.0724,-0.5471,0.4122,-0.4021
2013/11/7,-0.553,-1.3932,-0.0036,-1.3373,-0.6521,-0.4468,0.3892
2013/11/8,-1.3931,-1.4952,-0.0108,-0.892,-1.9523,-0.2071,-1.2335
2013/11/11,0.3442,0.438,0.0151,-1.2155,-0.3105,0.9741,-1.1762
2013/11/12,1.0411,0.9517,-0.0079,-1.0015,0.8165,0.6622,0.8262
2013/11/13,-2.2173,-1.8686,-0.0007,-0.3877,-2.0393,0.344,-1.5098
2013/11/14,0.7161,1.3309,0.0043,-0.4097,0.9906,-0.5991,0.1787
2013/11/15,2.0062,2.0936,-0.2029,-2.498,1.9315,0.1653,1.3837
2013/11/18,3.3253,2.447,0.0728,-0.2552,2.4559,-1.3474,1.2243
2013/11/19,-0.6892,0.3261,-0.0058,-0.5953,-0.2327,-0.4452,-0.6669
2013/11/20,0.526,0.9952,0.142,-0.7377,0.5965,0.0888,0.2769
2013/11/21,-0.6129,-0.3397,-0.0648,0.1827,0.3186,-0.0367,-1.2534
2013/11/22,-0.499,-0.5861,0.0115,0.6684,0.2998,0.7271,1.4329
2013/11/25,-0.3892,-0.0821,0.0295,-0.1205,-1.0184,0.2553,-1.4958
2013/11/26,-0.0508,0.1582,0.0792,0.7043,0.0894,0.1466,0.3931
2013/11/27,1.1337,1.1462,0.0108,-0.1811,0.8368,1.1543,-0.0679
2013/11/28,1.0374,0.8461,-0.0022,0.987,2.0363,-0.1271,1.1341
2013/11/29,-0.024,0.6046,0.0022,0.8805,-0.1658,0.3607,-0.3443
2013/12/2,-0.8264,-4.4476,0.0144,-1.2499,-3.0516,0.6396,-1.5909
2013/12/3,0.9921,2.3626,0.0223,1.7697,2.1397,-0.6165,0.1651
2013/12/4,1.3243,1.8923,-0.0237,0.0335,1.3697,0.2825,0.5887
2013/12/5,-0.2803,-0.1087,0.0446,-0.9912,0.1708,-0.2051,0.3361
2013/12/6,-0.6446,-0.253,0.0223,-0.2277,-0.2474,-0.6053,-0.4044
2013/12/9,-0.0577,0.738,0.0352,-0.6497,0.2135,0.8339,0.0448
2013/12/10,0.1,0.0705,-0.0065,0.2467,-0.1333,-0.1628,-0.3402
2013/12/11,-1.6532,-1.1063,0.0065,0.2721,-0.9847,-0.1128,-0.5029
2013/12/12,-0.1139,0.2606,0.0043,0.448,-0.4402,-1.1382,-0.9923
2013/12/13,-0.1401,0.2163,0.0409,0.3159,-0.2204,-0.8124,-0.948
2013/12/16,-1.6087,-1.7251,0.0201,-0.8486,-1.7579,0.4728,-1.4161
2013/12/17,-0.4876,-0.614,0.0144,-0.754,-0.4581,0.8513,-0.0058
2013/12/18,0.0361,0.0005,0.0136,0.7074,-0.0195,0.1177,-1.093
2013/12/19,-1.0528,-1.0178,0.0509,-0.3707,-0.8301,-0.4206,-0.594
2013/12/20,-2.3269,-1.2654,0.0488,0.005,-2.0197,-0.1764,-3.4749
2013/12/23,0.2838,-0.1138,0.0122,0.9457,-0.6603,-0.3539,-1.1327
2013/12/24,0.1596,0.6937,0.0115,0.3845,0.1351,-1.2322,0.5536
2013/12/25,0.7369,1.0547,-0.0667,-0.1465,0.5568,0.9525,0.6112
2013/12/26,-1.7256,-1.7152,0.0115,0.0436,-2.0396,-0.1568,2.4776
2013/12/27,1.6838,1.5399,0.0301,0.2308,1.2405,0.4424,-0.7128
2013/12/30,-0.1745,0.3218,0.0473,-0.1651,-0.1718,-1.0575,-0.137
2013/12/31,1.3294,0.4221,-0.0294,-0.0406,0.8842,0.2955,-0.053
2014/1/2,-0.3454,0.4905,0.076,0.3387,-0.257,-0.4195,1.9571
2014/1/3,-1.3436,-0.8203,0.0014,-2.0473,-0.9924,-0.6727,-0.8292
2014/1/6,-2.2762,-2.7623,0,0.7044,-3.3179,-0.0771,-2.7288
2014/1/7,-0.0284,0.6134,-0.1332,0.5634,-0.034,-1.4462,0.1342
2014/1/8,0.1747,0.1217,0.0029,0.3821,-0.8548,0.4151,-2.2216
2014/1/9,-0.8783,-1.1284,0.0516,-0.2905,-1.4921,0.5165,-1.0761
2014/1/10,-0.7817,-1.8233,0.0036,-0.6323,-0.9291,-0.1689,0.5642
2014/1/13,-0.5067,-0.4579,0.0258,-0.3172,0.4376,-0.716,0.8736
2014/1/14,0.8737,1.9799,0.0029,0.7558,1.0899,1.3514,-0.7018
2014/1/15,-0.1765,0.6681,0.0129,0.789,-0.3511,0.8232,-1.3768
2014/1/16,0.1314,0.1664,0.0222,0.0128,0.8628,0.0747,0.5516
2014/1/17,-1.5081,-1.1415,0.0043,0.0138,-1.9195,-0.3802,-1.9381
2014/1/20,-0.5736,-0.7568,0.1382,0.0385,-0.8801,0.409,0.1253
2014/1/21,0.9888,1.5363,0.0279,0.0751,1.1345,-0.6673,0.2916
2014/1/22,2.5778,2.6738,0.0794,0.5162,2.4773,-1.4925,1.8205
2014/1/23,-0.5307,0.6961,0.0121,0.0069,-0.6233,-0.1041,-0.5619
2014/1/24,0.6178,1.4948,-0.1043,0.0128,1.1632,-0.2838,2.6654
2014/1/27,-1.3252,-0.0186,0.108,0.0668,-0.4106,0.4978,0.4119
2014/1/28,0.1776,-0.2096,-0.2107,-0.777,-0.4724,-0.4495,-1.2107
2014/1/29,0.3571,0.8942,-0.0193,-0.5082,-0.072,-0.1739,-0.1163
2014/1/30,-1.1371,-0.5893,-0.0573,0.5555,-1.4132,0.0348,0.0186
2014/2/7,0.4555,1.8596,0.0759,0.4329,1.1331,2.5126,-0.8403
2014/2/10,2.4882,2.9552,0.0515,-0.5038,2.9462,0.2562,2.1035
2014/2/11,0.795,0.1411,0.0372,1.6468,1.195,-0.5932,3.1418
2014/2/12,0.2487,1.1037,0.0122,-0.9721,0.5299,1.1451,-0.0776
2014/2/13,-0.5103,-1.4784,-0.0093,0.0216,-0.5566,-0.301,2.078
2014/2/14,0.7028,1.7158,0.0343,0.0128,1.2107,0.771,0.5993
2014/2/17,0.7001,1.9009,0.0265,0.0147,1.1293,-0.6618,1.501
2014/2/18,-1.2634,-0.1198,-0.0829,-0.0098,-0.8455,-0.1532,-2.799
2014/2/19,1.1485,0.007,0.0408,-0.2819,0.8393,0.2199,0.7433
2014/2/20,-0.9191,-1.4003,0.0122,0.0128,-0.2009,-0.1286,-0.791
2014/2/21,-1.0117,-0.6545,0.0079,0.0079,-1.4619,-0.7441,-0.8636
2014/2/24,-2.1987,-0.3912,0.0379,0.4481,-1.712,1.0272,-1.2496
2014/2/25,-2.5559,-3.5158,-0.0607,0.5343,-2.8588,-0.5861,-1.2453
2014/2/26,0.2547,0.6574,-0.0422,0.9508,1.7027,-0.0585,7.2081
2014/2/27,-0.4297,-1.323,0.0365,-1.7194,-1.2933,-0.1244,-2.8347
2014/2/28,1.1542,1.0471,0.0544,0.4561,0.8104,-0.794,2.2194
2014/3/3,0.5231,2.0843,0.0079,-0.3464,1.4313,0.6911,2.5032
2014/3/4,-0.2784,0.0189,0.0422,-0.4241,-0.2403,-0.5696,-0.8265
2014/3/5,-0.9292,-0.5366,0.0121,-0.4506,-0.7142,0.2954,-3.2436
2014/3/6,0.4463,-0.1245,0.0064,0.5903,-0.2965,-0.1297,-0.7899
2014/3/7,-0.2427,-0.5036,0.0057,-0.1635,-0.0386,0.6773,0.9939
2014/3/10,-3.2546,-3.7933,0.0421,0.1499,-4.2634,-0.8861,-4.8415
2014/3/11,0.5184,0.104,-0.1257,0.0246,0.8651,0.0156,0.686
2014/3/12,0.2595,0.0363,0.0164,-0.0236,0.3145,-0.6643,2.7164
2014/3/13,1.2392,1.0731,0.0193,0.0197,0.7042,-0.8239,0.2084
2014/3/14,-0.8175,-0.4651,0.0121,0.4145,-0.5098,-0.901,0.0674
2014/3/17,0.9517,2.0102,0.02,0.0294,1.4131,-0.4487,1.2247
2014/3/18,-0.2289,0.5558,0.0643,-0.0304,-0.169,0.5113,-2.4269
2014/3/19,-0.8074,-0.2138,0.0071,-0.2049,-0.0743,1.969,-1.0444
2014/3/20,-1.5985,-2.615,0.0328,0.0167,-2.0878,1.5511,-2.1462
2014/3/21,3.4419,1.9557,0.0221,0.0069,2.9098,-0.2902,1.5366
2014/3/24,0.8225,0.8468,0.0664,0.0393,0.7949,-0.4097,-0.0872
2014/3/25,-0.0971,0.1325,0.02,0.0128,-0.0053,1.5261,-0.0864
2014/3/26,-0.156,0.2595,-0.0057,0.0167,-0.0323,-0.0812,0.052
2014/3/27,-0.7066,-1.4359,0.1219,0.0128,-1.7378,-0.2338,-1.5436
2014/3/28,-0.1736,-1.9967,-0.0783,0.0128,-1.116,0.569,-0.9068
2014/3/31,-0.263,-0.6405,0.1461,0.0393,-0.4986,0.0641,0.1984
2014/4/1,0.7832,1.535,0.0142,-0.0245,0.9944,2.7399,0.4282
2014/4/2,0.8142,0.0655,0.0078,0.0137,0.4902,0.6357,0.4247
2014/4/3,-0.7208,-0.1477,0.0021,-0.3404,-0.2828,-0.991,-0.0902
2014/4/4,0.9452,1.1023,-0.0967,0.0128,1.0635,0.6312,0.0804
2014/4/8,2.3722,1.0763,0.0812,0.0472,1.4327,-0.569,1.7217
2014/4/9,0.0583,0.9273,0.0135,0.0187,0.4511,0.2883,0.6165
2014/4/10,1.5698,0.505,-0.0384,0.0098,0.3123,-0.2417,0.557
2014/4/11,-0.1361,-0.4369,0.0854,0.062,-0.6022,-0.2457,-0.6187
2014/4/14,-0.0904,0.7494,0.0021,0.5072,0.6604,-0.1607,0.3546
2014/4/15,-1.7257,-0.7263,0.0476,0.0704,-1.3241,0.0029,-1.9163
2014/4/16,0.1374,-0.0503,-0.0171,0.0137,-0.1643,1.3165,-0.3724
2014/4/17,-0.3459,-0.123,0.0171,0.9879,-0.2781,1.1683,-0.4049
2014/4/18,-0.0146,0.3567,0.0121,1.0867,0.2724,0.5609,0.0809
2014/4/21,-1.6737,-1.5865,0.0313,0.0144,-1.75,-0.8552,-1.3627
2014/4/22,0.4365,-0.4582,-0.0071,0.0153,-0.3599,0.3963,-0.0127
2014/4/23,-0.0968,-0.456,-0.0334,-0.4593,0.0522,-0.936,-0.1843
2014/4/24,-0.1911,-1.1289,0.005,0.0154,-0.4353,0.3317,0.4129
2014/4/25,-1.0339,-2.1656,0.0007,0.0173,-1.786,0.5792,-0.7156
2014/4/28,-1.5157,-3.0544,0.005,0.4651,-3.1246,2.4647,-1.4101
2014/4/29,1.1008,1.4746,0.0071,0.0038,1.2663,-0.6129,-0.553
2014/4/30,0.0088,0.7287,0.0469,0.0268,-0.0478,0.6049,0.5047
2014/5/5,-0.1014,0.8528,0.0533,0.4963,0.8005,-1.4799,1.1258
2014/5/6,0.0398,0.5184,0.0646,0.3359,0.3644,-0.2732,-0.5729
2014/5/7,-0.9276,-1.7814,0.0135,0.0123,-1.2756,-0.2521,-1.1603
2014/5/8,-0.0852,0.1079,0.0156,0.311,0.5784,0.1616,-0.2267
2014/5/9,-0.0742,-1.012,0.0362,0.8773,0.83,-0.125,0.5937
2014/5/12,2.1624,2.6032,0.034,0.0159,5.1614,0.8246,3.5583
2014/5/13,-0.2386,-0.1539,0.0227,-0.3907,-0.8982,-0.158,-1.2132
2014/5/14,-0.114,-0.0811,-0.0014,0.0094,-0.812,1.0401,-0.5673
2014/5/15,-1.3022,-1.8788,-0.0007,0.0122,-2.1859,0.6047,-1.0968
2014/5/16,0.0871,-0.1522,-0.022,0.0094,0.2611,-0.3133,-0.1184
2014/5/19,-1.4357,-0.5713,0.0198,0.0329,-0.629,-0.0128,-0.3752
2014/5/20,0.0297,0.2792,0.0156,0.0197,-0.2356,1.2272,-0.1598
2014/5/21,0.9516,0.8511,0.0149,0.0019,1.309,-0.0381,0.4721
2014/5/22,-0.2358,-0.0319,0.1148,0.0197,-1.0982,2.2439,-0.4713
2014/5/23,0.8234,1.0791,-0.1146,0.9744,0.3775,0.088,0.6714
2014/5/26,0.352,1.0808,0.1303,1.2079,0.5988,0.2166,-0.1836
2014/5/27,-0.4033,-0.2395,0.0361,0.5489,-0.5598,-2.1506,-0.2603
2014/5/28,1.0279,1.1331,0.0141,0.0338,0.5961,-0.0532,-0.1805
2014/5/29,-0.654,-1.0286,0.0516,0.5686,-1.1562,1.0747,-0.7255
2014/5/30,0.0603,0.1929,0.0254,0.0127,0.5429,-0.0347,0.1278
2014/6/3,-0.3036,-0.1703,0.0728,0.4453,0.2093,-0.7745,-0.1403
2014/6/4,-1.0067,-0.8743,-0.0177,0.0869,-0.9631,-0.6981,-0.5616
2014/6/5,1.0491,1.1285,0.0014,0.4005,0.4846,-1.2963,0.2691
2014/6/6,-0.7387,-0.3581,0.0049,0.3818,-0.6082,-0.7136,-0.3907
2014/6/9,-0.0204,-0.5475,0.0078,0.0296,-0.3888,0.708,-0.4156
2014/6/10,1.2645,1.1215,0.0953,0,0.9261,-0.509,0.7392
2014/6/11,-0.0232,0.4696,0.0303,-0.6026,0.2857,0.1067,-0.0079
2014/6/12,-0.3404,-0.2058,-0.0204,0.0117,-0.1868,0.7012,-0.2089
2014/6/13,1.0603,1.0764,0.0148,0.0126,0.8873,-0.8974,0.3774
2014/6/16,0.7174,0.6019,0.043,0.0361,0.162,1.1074,0.7732
2014/6/17,-1.012,-0.9103,0.024,0.0117,-0.8952,-1.3885,-1.0284
2014/6/18,-0.4349,-0.5476,-0.0691,0.0117,0.3143,-0.2416,0.4139
2014/6/19,-1.543,-2.6543,0.0331,0.0207,-2.4676,0.4711,-1.0825
2014/6/20,0.4618,0.8959,0.0211,0.0117,0.8516,0.2709,1.7947
2014/6/23,-0.1226,0.7003,-0.0035,0.027,1.346,1.0251,1.6394
2014/6/24,0.5019,0.6112,0.0529,0.0126,0.9495,-1.0321,-0.3707
2014/6/25,-0.5338,-0.6557,0.024,0.0117,-0.6671,0.0072,-0.8226
2014/6/26,0.7362,1.2564,-0.0085,0.0117,0.6584,0.0293,0.2389
2014/6/27,0.055,0.7088,0.0028,0.0126,0.1818,0.6673,-0.4563
2014/6/30,0.6911,0.9148,0.0261,0.0333,0.5902,-0.4985,0.352
2014/7/1,-0.0258,0.6834,0.0134,0.0126,0.902,-3.6698,1.8842
2014/7/2,0.2914,0.698,0.0169,-0.0144,0.3176,-0.2102,-0.0503
2014/7/3,0.4296,1.0137,0.0056,-0.0261,0.7608,-0.3792,0.6163
2014/7/4,-0.0687,-0.3753,-0.0246,-0.0522,-0.355,-0.3061,-0.6334
2014/7/7,-0.1104,0.2479,0.0394,0.0477,-0.1976,-1.6579,-1.1923
2014/7/8,0.1923,0.6282,0.0176,0.0126,0.4204,0.5237,-0.1806
2014/7/9,-1.4567,-1.4185,0.0077,0.0117,-1.2674,-2.058,-0.1474
2014/7/10,-0.2729,-0.0052,-0.0035,0.0126,0.3103,-0.1168,-0.2214
2014/7/11,0.2409,1.1941,0.0239,0.0117,0.7695,-0.5026,1.1017
2014/7/14,1.1056,1.515,0.0274,-0.7137,1.3438,-0.4719,0.1903
2014/7/15,0.1482,0.0565,0.0148,0.0127,0.0933,0.1258,-0.5283
2014/7/16,-0.1889,-0.7572,-0.038,0.0118,-0.1202,1.0391,-0.0859
2014/7/17,-0.6357,-0.7552,-0.0408,-0.9688,-0.0557,-0.3851,0.0203
2014/7/18,0.328,0.2749,0.007,-1.3013,0.039,-0.2513,0.8031
2014/7/21,0.0994,-0.3037,0.0345,0.0371,-0.9279,-1.277,-1.2312
2014/7/22,1.2188,1.3162,0.019,-0.0241,2.2248,0.3057,1.1121
2014/7/23,0.2342,-0.641,-0.007,0.0148,0.5316,-1.5604,0.7013
2014/7/24,1.7828,-0.0712,0.0084,0.013,1.3221,1.5071,1.1001
